Setpoint,Flow,Flow_prev,Error,DeltaP,Valve_pos,Control_signal
1.8,1.79703865024279,1.79746532854561,0.00296134975721474,93.3171892187919,0.60916046137069,0.612703594240777
1.8,1.79711645124121,1.79703865024279,0.0028835487587906,93.054323840286,0.609326105069276,0.612473335342394
1.8,1.79776614740275,1.79711645124121,0.00223385259724673,92.8670339875366,0.609434655139355,0.611497106470871
1.8,1.79640007913421,1.79776614740275,0.00359992086578664,92.7016461373748,0.609677335754527,0.614288267442792
1.8,1.79516706723262,1.79640007913421,0.00483293276737906,92.4968915269486,0.609988202509397,0.615894670851925
1.8,1.79563502978074,1.79516706723262,0.00436497021926496,92.3644808352604,0.610221653752833,0.614657227378105
1.8,1.79359170778559,1.79563502978074,0.00640829221440931,91.9672783469079,0.610641630451815,0.618621187732484
1.8,1.79377512856399,1.79359170778559,0.00622487143601114,91.7795674937629,0.610986384242678,0.617536706269075
1.8,1.79571317360814,1.79377512856399,0.00428682639186051,91.5197563603534,0.611162325687489,0.614505213138893
1.8,1.79551194825381,1.79571317360814,0.00448805174618916,91.3634869913169,0.611404001444773,0.615995840833174
1.8,1.79457671879574,1.79551194825381,0.00542328120425872,91.1297761799082,0.611718903846679,0.617702049482898
1.8,1.79274852059105,1.79457671879574,0.00725147940894955,90.9409965425158,0.612164580198255,0.620632430878196
1.8,1.79170469010449,1.79274852059105,0.00829530989550764,90.9706099314192,0.612647583988283,0.62182465599882
1.8,1.79141575158167,1.79170469010449,0.00858424841832628,91.2968993991874,0.613122070097922,0.622137306181065
1.8,1.79301751961609,1.79141575158167,0.00698248038391291,91.7138091496951,0.613443423116852,0.61954913047651
1.8,1.79491460553879,1.79301751961609,0.00508539446121081,92.0373605694121,0.613637671171188,0.617328384203571
1.8,1.79632696739246,1.79491460553879,0.00367303260753871,92.4878494241397,0.613756929278527,0.616022833317981
1.8,1.79784328034882,1.79632696739246,0.00215671965117803,93.0261727862131,0.613780960364854,0.614237551005051
1.8,1.80205290795577,1.79784328034882,-0.00205290795576696,93.2008232427386,0.613479773558271,0.607757224233195
1.8,1.80162290510882,1.80205290795577,-0.00162290510881502,93.4237107670468,0.613332191213964,0.610528126672133
1.8,1.80435333475645,1.80162290510882,-0.00435333475645194,93.7292071283021,0.612940444726136,0.605497261457416
1.8,1.80633487958916,1.80435333475645,-0.00633487958916135,93.9004041632751,0.612455445233933,0.603240454882062
1.8,1.80776652510717,1.80633487958916,-0.00776652510717191,94.114701928161,0.611907011417912,0.601486768913512
1.8,1.80828077222308,1.80776652510717,-0.00828077222307577,94.4912514508001,0.611361517881344,0.600997140686558
1.8,1.8084510083171,1.80828077222308,-0.00845100831710122,94.8698121873247,0.610824783114876,0.600626822551982
1.8,1.80983299873099,1.8084510083171,-0.00983299873098864,94.9882307979181,0.610182005806439,0.597969236946147
1.8,1.81082996208089,1.80983299873099,-0.0108299620808903,95.0636721047251,0.609499515314869,0.596532195975022
1.8,1.81163980384203,1.81082996208089,-0.0116398038420316,95.1176076623738,0.608783957274243,0.595188354502351
1.8,1.81238112433716,1.81163980384203,-0.0123811243371574,95.1917576103775,0.608036648688917,0.593837785567722
1.8,1.81253083538351,1.81238112433716,-0.0125308353835096,95.2992081643637,0.607307451435528,0.593452703621146
1.8,1.81152275608807,1.81253083538351,-0.0115227560880735,95.1469210885704,0.606681098048904,0.59478038370304
1.8,1.81008046346338,1.81152275608807,-0.0100804634633826,95.0983481489743,0.606163294295397,0.596325022978761
1.8,1.80954562327309,1.81008046346338,-0.00954562327308683,95.2596430387052,0.605661693583577,0.596131280058995
1.8,1.80968070095235,1.80954562327309,-0.00968070095234852,95.4821890814014,0.605140958897948,0.595246999871008
1.8,1.80913103708906,1.80968070095235,-0.00913103708906293,95.5594021986343,0.604678097242784,0.595883725794662
1.8,1.80870062341899,1.80913103708906,-0.00870062341899169,95.6592648315972,0.604243820988914,0.595992572165381
1.8,1.80721775757646,1.80870062341899,-0.00721775757645893,95.654740476675,0.603932106287448,0.598009526959593
1.8,1.80551570560476,1.80721775757646,-0.005515705604759,95.6810237984143,0.603732548681377,0.599940954166026
1.8,1.80465451991723,1.80551570560476,-0.00465451991723476,95.7555325953087,0.603564309399922,0.600367763052278
1.8,1.80421869719004,1.80465451991723,-0.00421869719003576,95.8745252126055,0.603411559977783,0.600509320957152
1.8,1.80220270742238,1.80421869719004,-0.00220270742238204,95.7620180838464,0.603422506173978,0.603630483901669
1.8,1.8019917949161,1.80220270742238,-0.00199179491610435,95.7098271251232,0.603396449289372,0.60290136848187
1.8,1.80066527488618,1.8019917949161,-0.000665274886184175,95.4641428391303,0.603477846089111,0.605024385284148
1.8,1.79799071348412,1.80066527488618,0.00200928651587806,95.4511173358251,0.603753366340322,0.608988251113329
1.8,1.79715109952123,1.79799071348412,0.00284890047877151,95.4289661520848,0.604025311531724,0.609192270168367
1.8,1.7969289487972,1.79715109952123,0.0030710512027956,95.561429766418,0.604287694028432,0.609272961465874
1.8,1.79738056679259,1.7969289487972,0.00261943320740543,96.0741369616406,0.60449825496901,0.608498912839994
1.8,1.79853674986708,1.79738056679259,0.00146325013291948,96.3877414831889,0.604614229251378,0.60681774061638
1.8,1.79861163904638,1.79853674986708,0.00138836095361516,96.5578113247664,0.604749720538157,0.607324054986951
1.8,1.80024129741638,1.79861163904638,-0.000241297416378794,96.4468338694063,0.604741305933797,0.604581428450958
1.8,1.79997261739363,1.80024129741638,2.73826063672544e-05,96.3610896910332,0.604796946086051,0.605854108978878
1.8,1.79992994106914,1.79997261739363,7.00589308588739e-05,96.5371338457825,0.604846854835567,0.605795121076375
1.8,1.80073511539784,1.79992994106914,-0.000735115397843433,96.6053914079205,0.60482329119076,0.604375581939421
1.8,1.80137325826805,1.80073511539784,-0.00137325826805146,96.7881935455468,0.604764046425907,0.603638395893697
1.8,1.80099374126803,1.80137325826805,-0.000993741268033421,96.9684232492299,0.604753988933517,0.60456289657811
1.8,1.80365940857229,1.80099374126803,-0.00365940857229052,97.273942523776,0.60450104585274,0.599695127317972
1.8,1.80308620657398,1.80365940857229,-0.00308620657397674,97.5749434149433,0.604369941365316,0.601878956104275
1.8,1.80309049454673,1.80308620657398,-0.00309049454672694,97.6825650622005,0.604224516585529,0.601461445769574
1.8,1.80097319941174,1.80309049454673,-0.000973199411735903,97.7326774814891,0.604264493931701,0.605024063508965
1.8,1.80161994279853,1.80097319941174,-0.00161994279852684,97.8444188808629,0.604191326958715,0.602801154471983
1.8,1.80188445894518,1.80161994279853,-0.00188445894518163,97.8592680014897,0.604111734128692,0.602599470358258
1.8,1.80075181953496,1.80188445894518,-0.000751819534961617,97.7983007226537,0.604137504554636,0.604627142647561
1.8,1.80284158252873,1.80075181953496,-0.00284158252872935,97.9140637115533,0.603950357454499,0.600394562551897
1.8,1.80203724832114,1.80284158252873,-0.00203724832114394,97.6488552515222,0.603889105695215,0.60272532226883
1.8,1.80163224011843,1.80203724832114,-0.00163224011843366,97.3567900584272,0.6038419693857,0.602946379504908
1.8,1.80241241642429,1.80163224011843,-0.00241241642429424,97.0511072430029,0.603715924867746,0.601321079026618
1.8,1.80196807788117,1.80241241642429,-0.00196807788117059,96.8403013849294,0.603649519603739,0.602387819587611
1.8,1.80212186450547,1.80196807788117,-0.00212186450546881,96.6704909698938,0.603558010547278,0.601819338474524
1.8,1.80021259841771,1.80212186450547,-0.000212598417710819,96.3062119230497,0.603636784029872,0.605133480199153
1.8,1.79953282369568,1.80021259841771,0.000467176304319139,95.9257392637407,0.603722602390123,0.605353151234898
1.8,1.79977497912548,1.79953282369568,0.000225020874522919,95.7729913380699,0.603767002294528,0.60461060047821
1.8,1.79774890141339,1.79977497912548,0.00225109858660821,95.6123084108701,0.603991954892157,0.608266054247118
1.8,1.79468421796924,1.79774890141339,0.00531578203075789,95.5593022824219,0.604426137573917,0.61267560852736
1.8,1.79250194528497,1.79468421796924,0.00749805471502607,95.5528643386545,0.604962483323078,0.615153052557142
1.8,1.792191062081,1.79250194528497,0.00780893791900206,95.3379462338492,0.605459497915851,0.614902775178527
1.8,1.79327657218602,1.792191062081,0.00672342781398227,95.2649364926234,0.605845068195587,0.613170903510565
1.8,1.79474634133486,1.79327657218602,0.00525365866513772,95.1655641280474,0.606124074653639,0.611425197356644
1.8,1.79361012041569,1.79474634133486,0.00638987958431292,95.1309380890511,0.606535233554809,0.614347252677037
1.8,1.79476785570152,1.79361012041569,0.00523214429848107,95.3524475347693,0.606809485777243,0.612020278003474
1.8,1.79588195838019,1.79476785570152,0.00411804161981455,95.5437953386188,0.607012506126253,0.61086989275745
1.8,1.79572393268951,1.79588195838019,0.00427606731049335,95.7769999598623,0.607255212343108,0.611866630463357
1.8,1.79793157015925,1.79572393268951,0.00206842984074984,95.8378498265261,0.607298320281607,0.608117371113083
1.8,1.7989575946773,1.79793157015925,0.00104240532270161,95.9483827553494,0.607309336486536,0.607518644380181
1.8,1.79951068674433,1.7989575946773,0.000489313255674251,96.1204913414489,0.607299418294983,0.607110972655486
1.8,1.80176285270241,1.79951068674433,-0.00176285270240895,96.0984297138753,0.607108863502842,0.603488322452162
1.8,1.80301820980828,1.80176285270241,-0.00301820980828049,95.9467175935202,0.606871398825645,0.60235956995889
1.8,1.80262410544784,1.80301820980828,-0.00262410544784153,95.7660122954669,0.606705441969695,0.603552261706659
1.8,1.80321062682003,1.80262410544784,-0.00321062682003492,95.7501755407955,0.606481654777256,0.602229698120909
1.8,1.80249658966645,1.80321062682003,-0.00249658966644928,95.8675156105065,0.606339419957465,0.603636958381443
1.8,1.80561902159568,1.80249658966645,-0.00561902159567507,95.9850864412649,0.605909801192649,0.59774704466114
1.8,1.80683162316188,1.80561902159568,-0.00683162316187902,96.1408038915273,0.605462989784853,0.596973573036731
1.8,1.80684806622115,1.80683162316188,-0.00684806622114698,96.524416747976,0.605053740194122,0.597277997970231
1.8,1.80710770186832,1.80684806622115,-0.00710770186832477,96.8027964419865,0.604629079725662,0.59656053082493
1.8,1.8080706129557,1.80710770186832,-0.00807061295570421,97.1641674357542,0.604134154503467,0.594730575281746
1.8,1.80724841967975,1.8080706129557,-0.00724841967974799,97.7209243126664,0.603743437908662,0.596319822607371
1.8,1.80829990476103,1.80724841967975,-0.00829990476103171,97.9699662943777,0.603245726270267,0.593789205140769
1.8,1.80898047348057,1.80829990476103,-0.00898047348057407,98.3562756438776,0.602723378052702,0.592798761918966
1.8,1.81056625758319,1.80898047348057,-0.0105662575831891,98.4008054717555,0.602088237300115,0.590020563000964
1.8,1.81176079425888,1.81056625758319,-0.0117607942588829,98.5370311633369,0.601399440981771,0.588312310933237
1.8,1.81185743625388,1.81176079425888,-0.0118574362538768,98.6617622686897,0.600743018454155,0.588270990429439
1.8,1.80993580763849,1.81185743625388,-0.00993580763849322,98.6207492274095,0.600265299919824,0.591188647767549
1.8,1.80965139868049,1.80993580763849,-0.00965139868048914,98.8294440789274,0.599768298560895,0.590325272741244
1.8,1.81014015315813,1.80965139868049,-0.0101401531581276,98.9887107191993,0.599227212609047,0.588946579523932
1.8,1.80897878394306,1.81014015315813,-0.00897878394306484,98.9738861970017,0.598806158632126,0.590806133070635
1.8,1.80671713498393,1.80897878394306,-0.00671713498392901,98.9251894165777,0.598555929015234,0.593801566294277
1.8,1.80433916628157,1.80671713498393,-0.00433916628157149,98.536944997053,0.598455118662345,0.596539721957454
1.8,1.80196353456481,1.80433916628157,-0.00196353456480924,98.2276733873686,0.598497901236337,0.599310770142179
1.8,1.80034271962097,1.80196353456481,-0.000342719620971099,98.084309156983,0.598616237719694,0.600864630903484
1.8,1.79949556915584,1.80034271962097,0.000504430844159742,97.9151815036164,0.598761153656512,0.601514556456054
1.8,1.79762603891112,1.79949556915584,0.002373961088876,97.6814741019004,0.59904130302784,0.604364141083061
1.8,1.79543059956859,1.79762603891112,0.00456940043141318,97.4816619894957,0.599456457819461,0.607344398860273
1.8,1.79589649138857,1.79543059956859,0.00410350861142517,97.7149954339724,0.599764575100462,0.605618803439481
1.8,1.79441914761877,1.79589649138857,0.00558085238123018,98.0472438135824,0.600205669738109,0.608586467853393
1.8,1.7954163028886,1.79441914761877,0.00458369711139772,98.43511580959,0.600512185245915,0.606335979894231
1.8,1.79538730439044,1.7954163028886,0.0046126956095609,98.8274240884684,0.60083999412364,0.607068362800407
1.8,1.79553349967245,1.79538730439044,0.00446650032754747,99.138308270498,0.601147193996708,0.606983991585005
1.8,1.79664467924321,1.79553349967245,0.00335532075678602,99.5302589814288,0.601354949136172,0.605302296785988
1.8,1.79987012527979,1.79664467924321,0.00012987472020809,100.129463460667,0.601306192844263,0.600379823297995
1.8,1.8023577404556,1.79987012527979,-0.00235774045560189,100.569568396162,0.601124347747009,0.597669290899183
1.8,1.80400854492509,1.8023577404556,-0.00400854492509239,101.099827229744,0.600865449814256,0.59594638909195
1.8,1.80718935085831,1.80400854492509,-0.00718935085830519,101.349722180236,0.600376019683838,0.591076847205902
1.8,1.80741634036691,1.80718935085831,-0.00741634036690986,101.58886697812,0.599956454419307,0.591984714393204
1.8,1.80861815222766,1.80741634036691,-0.00861815222766182,101.602348384649,0.599444151843097,0.589710402895121
1.8,1.80994701225952,1.80861815222766,-0.00994701225952377,101.443859157029,0.59885466256499,0.587654366280951
1.8,1.80965978530964,1.80994701225952,-0.00965978530963696,100.862571712973,0.598332963971706,0.588420690699304
1.8,1.80923198513121,1.80965978530964,-0.00923198513120638,100.247824496118,0.597848068679243,0.588635058122444
1.8,1.80707487428886,1.80923198513121,-0.00707487428886,99.9066515791222,0.597545927819964,0.591805251493664
1.8,1.80468457357718,1.80707487428886,-0.00468457357717811,99.6220327781844,0.597398772645929,0.594602824339262
1.8,1.80130132647388,1.80468457357718,-0.00130132647387993,99.3036553650761,0.597484191063636,0.599107141000073
1.8,1.80141778151293,1.80130132647388,-0.00141778151292926,99.1578628162027,0.59746802314153,0.597160832621523
1.8,1.79963231548459,1.80141778151293,0.000367684515414135,98.9315646349869,0.597608074972946,0.600269059769848
1.8,1.79735993133732,1.79963231548459,0.0026400686626793,98.9368442531737,0.597894920351925,0.603344982552534
1.8,1.7957684833435,1.79735993133732,0.0042315166564999,98.9307953572565,0.598254349971062,0.605083512734657
1.8,1.79331093057709,1.7957684833435,0.00668906942291203,98.9405233478922,0.598778292033387,0.608733191217564
1.8,1.79329718737757,1.79331093057709,0.00670281262242911,99.119401088364,0.59922917197064,0.607795890778434
1.8,1.79475497579427,1.79329718737757,0.0052450242057307,99.2872122392361,0.599543742364033,0.605520579838517
1.8,1.79651169504565,1.79475497579427,0.00348830495434882,99.468346378774,0.599736684421716,0.603402583517691
1.8,1.79732946010813,1.79651169504565,0.00267053989186716,99.4930572402177,0.599899728407272,0.602997564132838
1.8,1.79894104008252,1.79732946010813,0.00105895991747817,99.4271813128312,0.599940197942125,0.600709119104317
1.8,1.80031377342273,1.79894104008252,-0.000313773422727426,99.2880104476738,0.599901623618831,0.599168711476252
1.8,1.80047258872461,1.80031377342273,-0.000472588724608869,99.2555627056533,0.599884851867098,0.599566188584172
1.8,1.80131889112118,1.80047258872461,-0.00131889112117789,99.529381080407,0.599798315599548,0.598154126516099
1.8,1.80056826117019,1.80131889112118,-0.000568261170193374,99.7584651867908,0.599799930728783,0.599830618184249
1.8,1.80145704239043,1.80056826117019,-0.00145704239042699,100.066267590767,0.599704238864281,0.597886093438743
1.8,1.80231188259988,1.80145704239043,-0.00231188259987514,100.107290120468,0.599558265940507,0.596784780388803
1.8,1.80126812476907,1.80231188259988,-0.00126812476906557,100.193329285854,0.599527145834239,0.59893586381514
1.8,1.80311323824889,1.80126812476907,-0.00311323824888987,100.280013141216,0.599308426665231,0.595152762454079
1.8,1.80368257858082,1.80311323824889,-0.00368257858082255,100.570690452558,0.599091012206293,0.594960137486472
1.8,1.80405703921003,1.80368257858082,-0.00405703921003053,101.079221970536,0.598858758746697,0.594445943014384
1.8,1.80553296169687,1.80405703921003,-0.00553296169687356,101.666085974791,0.598510960141037,0.59190278663348
1.8,1.80671515164569,1.80553296169687,-0.00671515164568603,102.160905267921,0.598103533078889,0.590362418898093
1.8,1.81040068237494,1.80671515164569,-0.0104006823749403,102.755745909772,0.597411960641833,0.584272084337769
1.8,1.8125060523037,1.81040068237494,-0.0125060523036995,103.101460720309,0.59664313654631,0.582035478731357
1.8,1.81568767423338,1.8125060523037,-0.015687674233382,103.649058472713,0.595663574691291,0.577051899445941
1.8,1.81666187789196,1.81568767423338,-0.0166618778919552,103.937785877251,0.594696400410503,0.57632008907553
1.8,1.81760798374811,1.81666187789196,-0.0176079837481116,104.191653612038,0.593686304969949,0.574494491599426
1.8,1.81934971054665,1.81760798374811,-0.0193497105466522,104.172441044877,0.592563620748858,0.571232620548119
1.8,1.81757364308956,1.81934971054665,-0.0175736430895588,103.879212021905,0.591656432356458,0.574419852900866
1.8,1.81513145959114,1.81757364308956,-0.0151314595911409,103.49877445499,0.590927524375434,0.577078272735984
1.8,1.8127588878225,1.81513145959114,-0.0127588878224956,103.322880189636,0.590350158030691,0.579380197480573
1.8,1.80953508327178,1.8127588878225,-0.0095350832717751,102.978233577116,0.589997298929237,0.583292976001604
1.8,1.80673923794059,1.80953508327178,-0.00673923794059106,102.710520428123,0.589805656046357,0.586164441271633
1.8,1.8041704595186,1.80673923794059,-0.0041704595186014,102.375582673108,0.589763704421173,0.588966623542679
1.8,1.80178784576136,1.8041704595186,-0.00178784576136426,101.894002590551,0.589858577394541,0.591661163888533
1.8,1.79830699253474,1.80178784576136,0.00169300746525591,101.57223053901,0.590188399914503,0.596455027793779
1.8,1.79588789211428,1.79830699253474,0.0041121078857167,101.328397791617,0.590628557729312,0.598991556210681
1.8,1.79158956096694,1.79588789211428,0.00841043903306171,101.082003591879,0.591368409168459,0.605425586512259
1.8,1.78852117247272,1.79158956096694,0.0114788275272832,100.834727050626,0.592247580434029,0.608951834479855
1.8,1.78620789197408,1.78852117247272,0.0137921080259242,100.677514144055,0.593230296482401,0.61190190140147
1.8,1.78491726422168,1.78620789197408,0.0150827357783223,100.524823027631,0.594245913546399,0.61354263776236
1.8,1.78338525929468,1.78491726422168,0.0166147407053163,100.41819695878,0.595341933963592,0.616166321890263
1.8,1.78434888355578,1.78338525929468,0.0156511164442166,100.289399639658,0.596294247407446,0.614388202840665
1.8,1.78519893544372,1.78434888355578,0.0148010645562799,100.194140751136,0.597180383504272,0.614016969343974
1.8,1.78572493242687,1.78519893544372,0.0142750675731342,99.7761176337545,0.598027304485035,0.61411880311952
1.8,1.78516466174004,1.78572493242687,0.0148353382599582,99.5127782775277,0.598922323026237,0.615927675309092
1.8,1.78545441380189,1.78516466174004,0.014545586198111,99.2902309682772,0.599763046120349,0.615736784908464
1.8,1.78567732881232,1.78545441380189,0.014322671187684,99.1739975405262,0.60057867442779,0.616075612269169
1.8,1.78552494930256,1.78567732881232,0.0144750506974445,98.9297280045497,0.601400996554844,0.617025116968873
1.8,1.78747806393938,1.78552494930256,0.0125219360606164,99.0777351804369,0.602037422215792,0.61412950977381
1.8,1.79049327871642,1.78747806393938,0.00950672128358443,99.5336416125374,0.602453574646133,0.610360470822613
1.8,1.79406596410664,1.79049327871642,0.00593403589335972,99.5789305854657,0.602632489638001,0.606031874483482
1.8,1.79673943163141,1.79406596410664,0.00326056836859334,99.9318965699976,0.602671052412162,0.603403745121235
1.8,1.79823750862138,1.79673943163141,0.00176249137861895,100.109634179438,0.602650712174345,0.602264247655806
1.8,1.80101176415961,1.79823750862138,-0.00101176415961168,100.367455129508,0.602431005624098,0.598256581169417
1.8,1.80392851860985,1.80101176415961,-0.00392851860984744,100.547036792331,0.60203585962433,0.594528085628737
1.8,1.80482802833269,1.80392851860985,-0.00482802833268536,100.802027976307,0.6016472754027,0.594264175191723
1.8,1.80710998127959,1.80482802833269,-0.00710998127959295,100.924276580346,0.601092422172176,0.590550210792216
1.8,1.8095514241902,1.80710998127959,-0.00955142419020238,100.988429410918,0.600395734931068,0.587158677350025
1.8,1.81039539881468,1.8095514241902,-0.0103953988146799,101.142828458093,0.599702389484071,0.586528825991131
1.8,1.81133795475839,1.81039539881468,-0.0113379547583929,101.314955932437,0.598962017510304,0.584894950008722
1.8,1.81144205003295,1.81133795475839,-0.0114420500329475,101.605587890595,0.598250495835415,0.584731584012518
1.8,1.81367073569994,1.81144205003295,-0.0136707356999375,101.746420898935,0.59736037287304,0.580448036587915
1.8,1.81416088860938,1.81367073569994,-0.0141608886093818,101.723395935049,0.596500488425937,0.580162683930979
1.8,1.81295458138872,1.81416088860938,-0.0129545813887235,101.561951923599,0.595772478974903,0.581940299405271
1.8,1.81238635853867,1.81295458138872,-0.0123863585386697,101.385478262651,0.595074238541082,0.581807670298487
1.8,1.81010208701732,1.81238635853867,-0.0101020870173161,101.094530454012,0.594570663462982,0.585002736979068
1.8,1.80698380782776,1.81010208701732,-0.00698380782776331,100.756232241782,0.594286246466209,0.588882323527521
1.8,1.80601559344049,1.80698380782776,-0.0060155934404913,100.249876709552,0.594008360375573,0.588728524653487
1.8,1.80295079645254,1.80601559344049,-0.00295079645253771,99.638417358315,0.593974769380857,0.593336540481271
1.8,1.79884274200366,1.80295079645254,0.0011572579963377,98.9661354862279,0.594217737155326,0.598834124870236
1.8,1.79497429458663,1.79884274200366,0.00502570541337022,98.2851144576809,0.594684724621124,0.603557486471288
1.8,1.79244646837994,1.79497429458663,0.00755353162006278,97.658013570611,0.595261623819016,0.606222708578952
1.8,1.78884603098398,1.79244646837994,0.0111539690160227,97.2661575920864,0.596074827518534,0.611525697809378
1.8,1.78627742603421,1.78884603098398,0.0137225739657916,96.6690434579814,0.597003136666839,0.614641010484637
1.8,1.78326632375945,1.78627742603421,0.0167336762405541,95.9496796224979,0.598110226279821,0.619144928926471
1.8,1.78164573376216,1.78326632375945,0.018354266237842,95.3073334094893,0.599261142537529,0.621128551433993
1.8,1.78025861387288,1.78164573376216,0.0197413861271218,94.7449605462768,0.600471386195263,0.623466015692209
1.8,1.77626285201677,1.78025861387288,0.0237371479832347,94.2265805286551,0.601973553726615,0.630514736822291
1.8,1.77433673018765,1.77626285201677,0.0256632698123489,93.6879811247495,0.603515765730095,0.632817793796222
1.8,1.774639656257,1.77433673018765,0.0253603437430003,93.2688406115919,0.604957686059265,0.632354172313493
1.8,1.77423214683955,1.774639656257,0.0257678531604499,92.9708593780138,0.606421257530514,0.634229115484249
1.8,1.77395804021604,1.77423214683955,0.0260419597839554,92.8152789725575,0.60787684567533,0.635533020426842
1.8,1.77401518514142,1.77395804021604,0.0259848148585806,92.8335753757089,0.609299914058379,0.636338213336295
1.8,1.77371408244033,1.77401518514142,0.0262859175596715,92.9683203296442,0.610731423210121,0.637930097093224
1.8,1.77563135847838,1.77371408244033,0.0243686415216238,93.1365082249668,0.611969598156558,0.635494922138862
1.8,1.7790649761343,1.77563135847838,0.0209350238657002,93.3436944167068,0.612943808803602,0.631453811097444
1.8,1.78094556912371,1.7790649761343,0.0190544308762879,93.7548678934173,0.613833407817345,0.630735789078457
1.8,1.78668793918036,1.78094556912371,0.0133120608196442,94.3410168629155,0.614264064371961,0.622446538909654
1.8,1.79214534368268,1.78668793918036,0.00785465631731763,94.9498155177345,0.614368577280198,0.616354322536714
1.8,1.79656192480009,1.79214534368268,0.00343807519990902,95.5651754806962,0.614235766411002,0.611712359896279
1.8,1.80086930517697,1.79656192480009,-0.000869305176969037,96.0652996740423,0.613852144670813,0.606563331607211
1.8,1.80535645118525,1.80086930517697,-0.00535645118524908,96.3494827075292,0.61320326821398,0.600874615534165
1.8,1.80942851826105,1.80535645118525,-0.0094285182610514,96.3820156596363,0.612334031492231,0.595818533778998
1.8,1.81165980936395,1.80942851826105,-0.0116598093639471,96.5133264202431,0.611397078920991,0.593594980067419
1.8,1.81435208147957,1.81165980936395,-0.0143520814795663,96.7377193134921,0.610305208963098,0.589559679763132
1.8,1.81678617902366,1.81435208147957,-0.0167861790236601,96.8905289473968,0.609094768656694,0.586096402835035
1.8,1.81902641384776,1.81678617902366,-0.0190264138477632,97.1113338018092,0.60777723001647,0.582743995852196
1.8,1.81984364423747,1.81902641384776,-0.0198436442374736,97.3885550260901,0.606472422307258,0.581681075832241
1.8,1.81996125962417,1.81984364423747,-0.0199612596241727,97.5874190463147,0.605203365916132,0.581091294484741
1.8,1.81960524725522,1.81996125962417,-0.0196052472552208,97.8192950470299,0.603991753286081,0.5809711133151
1.8,1.8190308852051,1.81960524725522,-0.0190308852050958,97.9912260358334,0.602842579982158,0.581008287207633
1.8,1.81848263347885,1.8190308852051,-0.0184826334788486,98.2743028882165,0.601746142421952,0.580913828778037
1.8,1.81850684549821,1.81848263347885,-0.0185068454982125,98.503176933863,0.600651748733958,0.579858268662066
1.8,1.81680967421694,1.81850684549821,-0.0168096742169355,98.6868176676997,0.599723320241322,0.582083178881241
1.8,1.81575994068681,1.81680967421694,-0.0157599406868147,99.1639630686177,0.598856591359973,0.582388742614335
1.8,1.81220783620112,1.81575994068681,-0.0122078362011202,99.7496330400751,0.59828446879332,0.587414140026911
1.8,1.81163214390266,1.81220783620112,-0.0116321439026572,100.132228641607,0.597677819300421,0.586151478935345
1.8,1.81052168096134,1.81163214390266,-0.0105216809613355,100.311442121975,0.597160455962795,0.587330552547907
1.8,1.80994539880333,1.81052168096134,-0.00994539880333223,100.705697311837,0.596670292404341,0.587357184793718
1.8,1.81023480828343,1.80994539880333,-0.0102348082834345,100.627439372161,0.596145160547484,0.586167655267205
1.8,1.80826385350561,1.81023480828343,-0.00826385350560832,100.862708224767,0.595804523969577,0.589332428989336
1.8,1.8082232868834,1.80826385350561,-0.00822328688340423,101.131023877481,0.59541864694024,0.588086983382834
1.8,1.80643268274088,1.8082232868834,-0.00643268274087982,101.257162911728,0.595190385583447,0.590853419804388
1.8,1.80572343006281,1.80643268274088,-0.00572343006281262,101.376702468721,0.594977611808441,0.590934910083328
1.8,1.805569518044,1.80572343006281,-0.00556951804399941,101.384806705894,0.594759688890745,0.590619153454517
1.8,1.80508470386938,1.805569518044,-0.00508470386938309,101.646198045238,0.594579854115567,0.591162993387183
1.8,1.80309401514545,1.80508470386938,-0.00309401514545438,101.746881985643,0.594559911236026,0.594180996524735
1.8,1.80288596424958,1.80309401514545,-0.00288596424957754,102.000081875029,0.594503110680013,0.593423900115778
1.8,1.80305786861574,1.80288596424958,-0.00305786861574453,102.203591368499,0.594423221271049,0.592905322500726
1.8,1.80246239668959,1.80305786861574,-0.00246239668959181,102.279473823399,0.594397314262031,0.593905081090686
1.8,1.80236448376245,1.80246239668959,-0.00236448376244547,102.401784746048,0.594361409436592,0.59367921775326
1.8,1.80160436905671,1.80236448376245,-0.00160436905670869,102.511638353327,0.594386253041121,0.594858281527171
1.8,1.80293092150026,1.80160436905671,-0.00293092150025553,102.805759024654,0.594272232797078,0.592105848160263
1.8,1.80315846563839,1.80293092150026,-0.00315846563839095,103.295124353158,0.594171419193308,0.592255960721671
1.8,1.80455958122678,1.80315846563839,-0.00455958122677891,103.647056768569,0.593953120885713,0.589805453041408
1.8,1.80441112960437,1.80455958122678,-0.00441112960436896,103.708920535438,0.593784561511904,0.590581933409524
1.8,1.80556135183139,1.80441112960437,-0.00556135183139261,103.936755230154,0.593511827223264,0.588329875739123
1.8,1.80868641326574,1.80556135183139,-0.00868641326573827,103.827672178297,0.592998482156282,0.583244925883618
1.8,1.80824006878903,1.80868641326574,-0.0082400687890305,103.609013005379,0.59261039002145,0.585236639459633
1.8,1.80823826774283,1.80824006878903,-0.00823826774282899,103.590431953541,0.592214220434883,0.584686998290108
1.8,1.80760780221948,1.80823826774283,-0.00760780221948099,103.686282621789,0.591876188266534,0.58545357706792
1.8,1.80666577973052,1.80760780221948,-0.0066657797305214,103.706536169826,0.59160603642062,0.586473151348256
